SYMBOL	logFC	logCPM	PValue	FDR	test	gene_chr	HGNC.ID	Approved.Symbol	Approved.Name	Status	Previous.Symbols	Synonyms	Chromosome	Accession.Numbers	Entrez.Gene.ID	RefSeq.IDs	Duplicated	hgnc.chr
RSRC1	0.588558377875876	4.09445248974794	0.364359624059845	0.63745397935462	0	3	HGNC:24152	RSRC1	arginine and serine rich coiled-coil 1	Approved		MGC12197, BM-011, SRrp53, SFRS21	3q25.32	AF208853	51319	NM_016625	FALSE	3
RSRC2	0.479337260057875	6.04656378177507	0.290589803684136	0.564686319949581	0	12	HGNC:30559	RSRC2	arginine and serine rich coiled-coil 2	Approved		FLJ11021	12q24.31	AF161432	65117	NM_023012	FALSE	12
RSRP1	0.611794818974115	7.29024576259348	0.185756099316436	0.443009844277052	0	1	HGNC:25234	RSRP1	arginine and serine rich protein 1	Approved	C1orf63	DJ465N24.2.1	1p36.11		57035	NM_020317	FALSE	1
RSU1	-1.13163748393761	5.05481144234441	0.0142061268540201	0.090486629737091	0	10	HGNC:10464	RSU1	Ras suppressor protein 1	Approved		RSP-1, FLJ31034	10p13	AK055596	6251	NM_012425, NM_152724	FALSE	10
RTCA	0.511066796382257	4.80996211126181	0.248363780867171	0.519279869750846	0	1	HGNC:17981	RTCA	RNA 3'-terminal phosphate cyclase	Approved	RTCD1	RPC, RTC1	1p21.2	Y11651	8634		FALSE	1
RTCA-AS1	0.956501034388724	3.17918400237356	0.139636996853191	0.376561893865292	0	1	HGNC:50573	RTCA-AS1	RTCA antisense RNA 1	Approved			1p21.2		100506007		FALSE	1
RTCB	0.144588393490774	5.61500866492704	0.727272347454639	0.899347139293657	0	22	HGNC:26935	RTCB	RNA 2',3'-cyclic phosphate and 5'-OH ligase	Approved	C22orf28	HSPC117, FAAP	22q12.3	BC016707	51493	NM_014306	FALSE	22
RTEL1	-1.21451191368035	1.92033752990675	0.262759465942393	0.533940519552954	0	20	HGNC:15888	RTEL1	regulator of telomere elongation helicase 1	Approved	C20orf41	bK3184A7.3, NHL, DKFZP434C013, KIAA1088, RTEL	20q13.33	AB029011	51750	NM_032957	FALSE	20
RTEL1-TNFRSF6B	-0.585704322288373	2.68149807535052	0.438250857796056	0.702457014315342	0	20	HGNC:44095	RTEL1-TNFRSF6B	RTEL1-TNFRSF6B readthrough (NMD candidate)	Approved			20q13.33		100533107		FALSE	20
RTF1	1.0359736186345	6.03032383692339	0.0935349769920255	0.295991352498842	0	15	HGNC:28996	RTF1	RTF1 homolog, Paf1/RNA polymerase II complex component	Approved	KIAA0252		15q15.1	D87440	23168	NM_015138	FALSE	15
RTF2	-0.118643732602844	5.91738109401258	0.78165177476277	0.928391943032879	0	20	HGNC:15890	RTF2	replication termination factor 2	Approved	C20orf43, RTFDC1	HSPC164, CDAO5	20q13.31	AF161513	51507	NM_016407	FALSE	20
RTKN	0.322746568529588	4.9210830866417	0.534612015295918	0.774871121904394	0	2	HGNC:10466	RTKN	rhotekin	Approved		B5	2p13.1	AF049227	6242	NM_001015055	FALSE	2
RTKN2	1.25792153101897	1.69237269855549	0.270689096936173	0.542523138850482	0	10	HGNC:19364	RTKN2	rhotekin 2	Approved	PLEKHK1	Em:AC024597.2, bA531F24.1, FLJ39352	10q21.2	BC025765	219790	NM_145307	FALSE	10
RTL10	-0.00767563629656206	5.01816341940864	1	1	0	22	HGNC:26112	RTL10	retrotransposon Gag like 10	Approved	C22orf29	FLJ21125, BOP	22q11.21	BX640998	79680	NM_024627	FALSE	22
RTL5	-0.841015623045933	3.24424733051093	0.191832772968107	0.450168240592173	0	X	HGNC:29430	RTL5	retrotransposon Gag like 5	Approved	RGAG4	KIAA2001, Mar5, Mart5, SIRH8	Xq13.1	AB082532	340526	NM_001024455	FALSE	X
RTL6	-0.481047990365119	4.77937206079908	0.308014979544679	0.583065361825219	0	22	HGNC:13343	RTL6	retrotransposon Gag like 6	Approved	LDOC1L	dJ1033E15.2, DKFZp761O17121, Mart6, Mar6, SIRH3	22q13.31	CR456439	84247	NM_032287	FALSE	22
RTL8A	0.659195259152923	5.05668836403776	0.269886327238646	0.541215414662997	0	X	HGNC:24514	RTL8A	retrotransposon Gag like 8A	Approved	FAM127B	DKFZP564B147, MAR8A, CXX1b, SIRH6	Xq26.3	AL117556	26071	NM_001078172	FALSE	X
RTL8B	0.0668269665901256	3.71865399144332	0.929168605486896	0.997532191175593	0	X	HGNC:33156	RTL8B	retrotransposon Gag like 8B	Approved	FAM127C	MAR8B, CXX1c, SIRH4	Xq26.3	BC048268	441518	NM_001078173	FALSE	X
RTL8C	0.168899536102314	5.95200777487851	0.768198299816069	0.921592283728972	0	X	HGNC:2569	RTL8C	retrotransposon Gag like 8C	Approved	CXX1, FAM127A	Mart8, Mar8, MAR8C, SIRH5	Xq26.3	Y13374	8933	NM_001078171	FALSE	X
RTN1	0.513245284540709	3.2527771737706	0.384777355246394	0.656524311434338	0	14	HGNC:10467	RTN1	reticulon 1	Approved	NSP		14q23.1	L10333	6252		FALSE	14
RTN2	-1.41014559735798	2.9576971788684	0.0448382339586835	0.189170529672022	0	19	HGNC:10468	RTN2	reticulon 2	Approved	SPG12	NSP2, NSPL1	19q13.32	AF038540	6253	NM_005619	FALSE	19
RTN3	-0.000126691659847295	6.40759501581115	1	1	0	11	HGNC:10469	RTN3	reticulon 3	Approved		NSPL2, NSPLII, ASYIP, HAP, RTN3-A1	11q13	AF059524	10313	NM_006054	FALSE	11
RTN4	-0.327847099066699	7.55299824986916	0.476877630943415	0.731955112099125	0	2	HGNC:14085	RTN4	reticulon 4	Approved		NSP-CL, KIAA0886, NOGO, ASY	2p16.1	AF087901	57142		FALSE	2
RTN4IP1	0.516890629170277	1.9830995019096	0.643457085827198	0.846500739810336	0	6	HGNC:18647	RTN4IP1	reticulon 4 interacting protein 1	Approved		NIMP	6q21	AF336861	84816		FALSE	6
RTN4R	1.38252565120789	1.06594002402335	0.168948350668317	0.419945334364124	0	22	HGNC:18601	RTN4R	reticulon 4 receptor	Approved		NOGOR	22q11.21	AF283463	65078		FALSE	22
RTN4RL1	0.927616961762569	2.6945694639563	0.217181287743757	0.481893563415167	0	17	HGNC:21329	RTN4RL1	reticulon 4 receptor like 1	Approved		NGRH2, NgR3, DKFZp547J144	17p13.3	AF532859	146760	NM_178568	FALSE	17
RTN4RL2	1.07494445124719	1.75318165982651	0.286117479756886	0.560164329727355	0	11	HGNC:23053	RTN4RL2	reticulon 4 receptor like 2	Approved		NgR2, NGRH1	11q12.1	BK001302	349667	NM_178570	FALSE	11
RTP4	-0.414336013399997	2.60610051782291	0.654717722841408	0.854472455572157	0	3	HGNC:23992	RTP4	receptor transporter protein 4	Approved		IFRG28, Z3CXXC4	3q27.3	BC013161	64108	NM_022147	FALSE	3
RTRAF	0.57688034082047	6.46016495533909	0.244988077026773	0.515092867228407	0	14	HGNC:23169	RTRAF	RNA transcription, translation and transport factor	Approved	C14orf166	CGI-99, RLLM1, CLE, CLE7, LCRP369, hCLE1	14q22.1	AF151857	51637	NM_016039	FALSE	14
RTTN	-1.77814947711583	1.84650177695211	0.0138033344133285	0.0889240928251855	0	18	HGNC:18654	RTTN	rotatin	Approved		DKFZP434G145	18q22.1	AL117635	25914	NM_173630	FALSE	18
RUBCN	-0.202325684158956	4.77248913392999	0.69438562048895	0.877909916321432	0	3	HGNC:28991	RUBCN	RUN and cysteine rich domain containing beclin 1 interacting protein	Approved	KIAA0226	rubicon, rundataxin	3q29	D86979	9711	XM_032901	FALSE	3
RUBCNL	-0.726884994545979	1.59028817298174	0.387992182888633	0.659418647093947	0	13	HGNC:20420	RUBCNL	RUN and cysteine rich domain containing beclin 1 interacting protein like	Approved	C13orf18, KIAA0226L	FLJ21562	13q14.13	AK025215	80183	NM_025113	FALSE	13
RUFY1	-0.143118361585908	5.25404735004455	0.729803807338087	0.900363874068446	0	5	HGNC:19760	RUFY1	RUN and FYVE domain containing 1	Approved		FLJ22251, ZFYVE12, RABIP4	5q35.3	AF361055	80230	NM_001040451	FALSE	5
RUFY1-AS1	-0.568674286009145	2.71662938275649	0.408503602328898	0.677740335716773	0	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RUFY2	-0.429029430884801	5.12668986309384	0.350624909013805	0.624404323182927	0	10	HGNC:19761	RUFY2	RUN and FYVE domain containing 2	Approved		RABIP4R, FLJ10063, KIAA1537, ZFYVE13	10q21.3	AF461266	55680	NM_017987	FALSE	10
RUFY3	-0.65430568126499	5.39063754054225	0.129548020996212	0.360330596634626	0	4	HGNC:30285	RUFY3	RUN and FYVE domain containing 3	Approved		RIPx, KIAA0871, Singar1, ZFYVE30	4q13.3	AF112221	22902	NM_014961	FALSE	4
RUFY4	-1.93269111099536	2.07471429665114	0.0884767047928176	0.286119171425911	0	2	HGNC:24804	RUFY4	RUN and FYVE domain containing 4	Approved		FLJ46536, ZFYVE31	2q35	AK128393	285180	NM_198483	FALSE	2
RUNDC1	0.329048981316298	5.25772873337731	0.425944102642588	0.693338333839124	0	17	HGNC:25418	RUNDC1	RUN domain containing 1	Approved		DKFZp761H0421	17q21.31	AL831813	146923	NM_173079	FALSE	17
RUNDC3A	1.69074876888572	1.666945799515	0.152507913900681	0.396121816807887	0	17	HGNC:16984	RUNDC3A	RUN domain containing 3A	Approved		RPIP8, RAP2IP	17q21.31	AF055026	10900	NM_006695	FALSE	17
RUNDC3A-AS1	2.65066955205798	2.22927046462503	0.00352008772751681	0.035588264807225	1	17	HGNC:51344	RUNDC3A-AS1	RUNDC3A antisense RNA 1	Approved			17q21.31	AK055254, BC051705	101926996	NR_110802	FALSE	17
RUNDC3B	0.102342222129682	0.434002261841636	0.999999999999999	1	0	7	HGNC:30286	RUNDC3B	RUN domain containing 3B	Approved		RPIP9, RPIB9	7q21.12		154661	NM_138290	FALSE	7
RUNX1	-0.552167049666856	4.19345408996197	0.428302451217905	0.695653431050838	0	21	HGNC:10471	RUNX1	runt related transcription factor 1	Approved	AML1, CBFA2	PEBP2A2, AMLCR1	21q22.12	X79549	861		FALSE	21
RUNX1T1	-2.17218960782848	2.27553506270699	0.00517097710335399	0.0469061026312302	-1	8	HGNC:1535	RUNX1T1	RUNX1 translocation partner 1	Approved	AML1T1, CBFA2T1	CDR, ETO, MTG8, ZMYND2	8q21.3	D43638	862	NM_004349, NM_175635	FALSE	8
RUNX2	-1.02945119297186	2.45245097404863	0.215255961952157	0.479453098826142	0	6	HGNC:10472	RUNX2	runt related transcription factor 2	Approved	CCD, CBFA1, CCD1	AML3, PEBP2A1, PEBP2aA1	6p21.1	AF001450	860	NM_004348	FALSE	6
RUNX3	-3.09671982000911	2.07167435409114	0.000104493529898525	0.00298718830246266	-1	1	HGNC:10473	RUNX3	runt related transcription factor 3	Approved	CBFA3	AML2, PEBP2A3	1p36.11	BC013362	864	NM_004350	FALSE	1
RUSC1	0.946377058264247	5.78568003662007	0.0222443280410102	0.123013320241532	0	1	HGNC:17153	RUSC1	RUN and SH3 domain containing 1	Approved		NESCA	1q22	AB026894	23623		FALSE	1
RUSC1-AS1	0.324905838767534	5.77724887145417	0.412827868000955	0.680899385474507	0	1	HGNC:26680	RUSC1-AS1	RUSC1 antisense RNA 1	Approved	C1orf104	FLJ35976	1q22	AK093295	284618		FALSE	1
RUSC2	-1.69322041918243	4.62081287120158	0.000354543679512958	0.00743179684902249	-1	9	HGNC:23625	RUSC2	RUN and SH3 domain containing 2	Approved		KIAA0375	9p13.3	AB002373	9853	XM_048462	FALSE	9
RUSF1	0.18829186312043	6.68860326170562	0.683068580810491	0.871899826899946	0	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RUVBL1	0.829677410437353	5.50366988528444	0.0753259388232261	0.260062562683497	0	3	HGNC:10474	RUVBL1	RuvB like AAA ATPase 1	Approved		TIP49, NMP238, RVB1, TIP49a, Pontin52, ECP54, TIH1, Rvb1, INO80H	3q21.3	AF070735	8607		FALSE	3
RUVBL2	0.847638204390804	5.50772335967809	0.0435523932388916	0.186006734501775	0	19	HGNC:10475	RUVBL2	RuvB like AAA ATPase 2	Approved		RVB2, TIP48, TIP49b, Reptin52, ECP51, TIH2, INO80J, Rvb2	19q13.33	AF155138	10856		FALSE	19
RWDD1	1.34508161083647	5.73035190206475	0.0365873074976792	0.167631312672573	0	6	HGNC:20993	RWDD1	RWD domain containing 1	Approved		PTD013	6q22.1	AF092134	51389	NM_015952	FALSE	6
RWDD2A	1.22107064886854	5.11955168896054	0.00532897670574346	0.047928848433375	1	6	HGNC:21385	RWDD2A	RWD domain containing 2A	Approved	RWDD2	MGC13523, dJ747H23.2	6q14.1	BC010930	112611	NM_033411	FALSE	6
RWDD2B	0.061552283071595	3.82264836576074	0.9192771210058	0.993200651897345	0	21	HGNC:1302	RWDD2B	RWD domain containing 2B	Approved	C21orf6	GL011	21q21.3	AF212232	10069		FALSE	21
RWDD3	0.232497796736026	2.96425996267181	0.754620985336886	0.91431768759089	0	1	HGNC:21393	RWDD3	RWD domain containing 3	Approved		DKFZP566K023	1p21.3	BC010936	25950	NM_015485	FALSE	1
RWDD4	0.634986920554209	4.27788866316853	0.201720561981098	0.462639210168341	0	4	HGNC:23750	RWDD4	RWD domain containing 4	Approved	FAM28A, RWDD4A	MGC10198	4q35.1	BC017472	201965	NM_152682	FALSE	4
RWDD4P1	-2.68869203732618	0.697385422792416	0.117323893609339	0.339778894462252	0	7	HGNC:23753	RWDD4P1	RWD domain containing 4 pseudogene 1	Approved	FAM28BP		7q22.3		NA		FALSE	7
RWDD4P2	-0.493000341302162	1.96977915193018	0.57014002346755	0.799610933410107	0	7	HGNC:23754	RWDD4P2	RWD domain containing 4 pseudogene 2	Approved	FAM28CP		7p14.1		647009		FALSE	7
RXRA	-0.577878006275104	5.89131433397515	0.156855085840762	0.402900524343618	0	9	HGNC:10477	RXRA	retinoid X receptor alpha	Approved		NR2B1	9q34.2	X52773	6256	NM_002957	FALSE	9
RXRB	-0.48404728918263	5.71403618872076	0.247570642847161	0.518642805882821	0	6	HGNC:10478	RXRB	retinoid X receptor beta	Approved		NR2B2, H-2RIIBP, RCoR-1	6p21.32	M84820	6257	NM_021976	FALSE	6
RXYLT1	0.47306741451874	4.0569648030413	0.302964743115769	0.577601957476996	0	12	HGNC:13530	RXYLT1	ribitol xylosyltransferase 1	Approved	TMEM5	HP10481	12q14.2	AB015633	10329	NM_014254	FALSE	12
RXYLT1-AS1	0.436205608435124	3.38271826628559	0.495550522447279	0.746247612878289	0	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RYBP	-0.0852559337425657	5.12013468634746	0.894779779994428	0.980786844291428	0	3	HGNC:10480	RYBP	RING1 and YY1 binding protein	Approved		YEAF1, AAP1, DEDAF	3p13	AF179286	23429	NM_012234	FALSE	3
RYK	0.0252387959809139	5.64692645981437	0.964381502505704	1	0	3	HGNC:10481	RYK	receptor-like tyrosine kinase	Approved	JTK5A	D3S3195, RYK1, JTK5	3q22.2	S59184	6259	NM_001005861	FALSE	3
RYR1	-1.57124752063547	1.52479223209416	0.033876478213908	0.159722405530146	0	19	HGNC:10483	RYR1	ryanodine receptor 1	Approved	MHS, MHS1, CCO	RYR, PPP1R137	19q13.2	J05200	6261		FALSE	19
RYR2	0.343819674229245	3.81357829883596	0.722326654126194	0.896856553178613	0	1	HGNC:10484	RYR2	ryanodine receptor 2	Approved	ARVD2	ARVC2, VTSIP	1q43	X91869	6262	NM_001035	FALSE	1
RYR3	0.712782023284286	3.09459454798777	0.392569186324385	0.664181759749984	0	15	HGNC:10485	RYR3	ryanodine receptor 3	Approved			15q13.3-q14		6263		FALSE	15
S100A1	0.865523905445421	3.43891170934056	0.223314129053956	0.489093751156093	0	1	HGNC:10486	S100A1	S100 calcium binding protein A1	Approved	S100A	S100-alpha	1q21.3	BC014392	6271	NM_006271	FALSE	1
S100A10	-0.0462869520519081	5.32553436756532	0.964994015725484	1	0	1	HGNC:10487	S100A10	S100 calcium binding protein A10	Approved	ANX2LG, CAL1L	P11, 42C, CLP11	1q21.3	BC015973	6281	NM_002966	FALSE	1
S100A11	0.43153789470028	7.03837846696263	0.463125450917022	0.720559653435747	0	1	HGNC:10488	S100A11	S100 calcium binding protein A11	Approved		S100C	1q21.3	D38583	6282	NM_005620	FALSE	1
S100A13	0.687090437239935	4.85815289078847	0.216747779718077	0.481644431570531	0	1	HGNC:10490	S100A13	S100 calcium binding protein A13	Approved			1q21.3	AK097132	6284	NM_005979	FALSE	1
S100A14	-7.92575084278918	1.59788069399045	9.84021545599397e-08	1.37032192031954e-05	-1	1	HGNC:18901	S100A14	S100 calcium binding protein A14	Approved		S100A15, BCMP84	1q21.3	AY007220	57402	NM_020672	TRUE	1
S100A14	-7.92575084278918	1.59788069399045	9.84021545599397e-08	1.37032192031954e-05	-1	1	HGNC:10491	S100A11P1	S100 calcium binding protein A11 pseudogene 1	Approved	S100A14, S100A11P		7q22.1	AC004668	729659		TRUE	7
S100A16	-2.26374741399831	3.63720229824323	0.00069372685919502	0.0118025513975578	-1	1	HGNC:20441	S100A16	S100 calcium binding protein A16	Approved		S100F, DT1P1A7, MGC17528	1q21.3	BC010541	140576	NM_080388	TRUE	1
S100A16	-2.26374741399831	3.63720229824323	0.00069372685919502	0.0118025513975578	-1	1	HGNC:20846	HRNR	hornerin	Approved		S100a18, S100A16, FLG3	1q21.3	AB104446	388697	XM_373868	TRUE	1
S100A2	-5.16789832966282	1.51837073298537	2.48114845647421e-05	0.00102702434729367	-1	1	HGNC:10492	S100A2	S100 calcium binding protein A2	Approved	S100L	CAN19	1q21.3	BC002829	6273	NM_005978	FALSE	1
S100A3	-1.54067855178011	0.642735996891124	0.267773788801015	0.53914065091704	0	1	HGNC:10493	S100A3	S100 calcium binding protein A3	Approved	S100E		1q21.3	BC012893	6274	NM_002960	FALSE	1
S100A4	-1.858665040192	5.60890872180315	0.0278024579689398	0.141415553160658	0	1	HGNC:10494	S100A4	S100 calcium binding protein A4	Approved	MTS1, CAPL	P9KA, 18A2, PEL98, 42A, FSP1	1q21.3	BC016300	6275	NM_002961	FALSE	1
S100A6	-1.70039329368021	7.45884715930099	0.0321489278672966	0.154779036143995	0	1	HGNC:10496	S100A6	S100 calcium binding protein A6	Approved	CACY	2A9, PRA, CABP	1q21.3	BC001431	6277	NM_014624	FALSE	1
S100A8	-3.04222548919398	0.347619204888772	0.0584238185141933	0.222452796821012	0	1	HGNC:10498	S100A8	S100 calcium binding protein A8	Approved	CAGA, CFAG	P8, MRP8, 60B8AG, CGLA	1q21.3	BC005928	6279	NM_002964	FALSE	1
S100A9	-1.20563264014835	1.22417370286912	0.221859360949462	0.487548503228665	0	1	HGNC:10499	S100A9	S100 calcium binding protein A9	Approved	CAGB, CFAG	P14, MIF, NIF, LIAG, MRP14, MAC387, 60B8AG, CGLB	1q21.3	BC047681	6280	NM_002965	FALSE	1
S100B	-3.76144350679797	1.272912809941	0.0490441567804501	0.198938744534531	0	21	HGNC:10500	S100B	S100 calcium binding protein B	Approved		S100beta	21q22.3	M59488	6285	NM_006272	FALSE	21
S100P	-7.46427556212611	3.1184585224773	1.08420586705528e-05	0.000549856618853509	-1	4	HGNC:10504	S100P	S100 calcium binding protein P	Approved			4p16.1	X65614	6286	NM_005980	FALSE	4
S100PBP	-0.491509704575101	4.32881478017249	0.280835587571305	0.554465525198346	0	1	HGNC:25768	S100PBP	S100P binding protein	Approved		FLJ12903, S100PBPR	1p35.1	BX647916	64766	NM_022753	FALSE	1
S1PR1	-2.31548979767699	3.16478798098035	2.41572290455809e-05	0.00101136964795248	-1	1	HGNC:3165	S1PR1	sphingosine-1-phosphate receptor 1	Approved	EDG1	edg-1, D1S3362, CD363	1p21.2	M31210	1901	NM_001400	FALSE	1
S1PR2	-1.97254120350217	2.83589941105895	0.00411301723800887	0.0395825699559528	-1	19	HGNC:3169	S1PR2	sphingosine-1-phosphate receptor 2	Approved	EDG5, DFNB68	Gpcr13, H218, AGR16	19p13.2	AF034780	9294	NM_004230	FALSE	19
S1PR3	-3.41325303257766	4.21409779735821	9.18205091250331e-07	7.76206613758379e-05	-1	9	HGNC:3167	S1PR3	sphingosine-1-phosphate receptor 3	Approved	EDG3	EDG-3	9q22.1	AF022139	1903	NM_005226	FALSE	9
S1PR5	-4.04331209047646	1.24065740530754	8.11503002090777e-05	0.00246823024588624	-1	19	HGNC:14299	S1PR5	sphingosine-1-phosphate receptor 5	Approved	EDG8	Edg-8	19p13.2	AK074661	53637	NM_030760	FALSE	19
SAA1	-2.86022102450802	0.310694422409664	0.133642031771557	0.366724928993281	0	11	HGNC:10513	SAA1	serum amyloid A1	Approved	SAA	PIG4, TP53I4	11p15.1	M10906	6288	NM_199161	FALSE	11
SAAL1	1.03440490240593	3.42802459416517	0.0645921478724038	0.23668262277496	0	11	HGNC:25158	SAAL1	serum amyloid A like 1	Approved		FLJ41463	11p15.1	AK123457	113174	NM_138421	FALSE	11
SAC3D1	0.944795286509617	3.26799131249175	0.105392755895188	0.318299557639845	0	11	HGNC:30179	SAC3D1	SAC3 domain containing 1	Approved		HSU79266, SHD1	11q13.1	U79266	29901	NM_013299	FALSE	11
SACM1L	-0.519882664315061	5.06640264552845	0.307607460571458	0.582650583489265	0	3	HGNC:17059	SACM1L	SAC1 like phosphatidylinositide phosphatase	Approved		SAC1, KIAA0851	3p21.31	AB020658	22908	NM_014016	FALSE	3
SACS	-2.31183746809764	3.30034847817273	9.11754932968927e-05	0.00270017423076291	-1	13	HGNC:10519	SACS	sacsin molecular chaperone	Approved		ARSACS, KIAA0730, DKFZp686B15167, DNAJC29, SPAX6, PPP1R138	13q12.12	AF193556	26278	NM_014363	FALSE	13
SAE1	-0.261422833502508	5.52929714038827	0.573156485092019	0.801515507256629	0	19	HGNC:30660	SAE1	SUMO1 activating enzyme subunit 1	Approved		AOS1, FLJ3091, Sua1	19q13.32	BC018271	10055	NM_005500	FALSE	19
SAFB	0.104911144036432	6.76556863063314	0.818559545481423	0.945461175537332	0	19	HGNC:10520	SAFB	scaffold attachment factor B	Approved		HET, SAFB1	19p13.3	L43631	6294		FALSE	19
SAFB2	0.353502269551851	6.76922973998908	0.431083008629073	0.697903313556473	0	19	HGNC:21605	SAFB2	scaffold attachment factor B2	Approved		KIAA0138	19p13.3	D50928	9667	NM_014649	FALSE	19
SALL1	-2.69302105056309	0.146473758028201	0.175963393614424	0.429554889563628	0	16	HGNC:10524	SALL1	spalt like transcription factor 1	Approved	TBS	Hsal1, ZNF794	16q12.1	X98833	6299	NM_002968	FALSE	16
SALL2	-0.571219790227479	3.60935165121882	0.414705974411183	0.682309555486821	0	14	HGNC:10526	SALL2	spalt like transcription factor 2	Approved		KIAA0360, Hsal2, ZNF795	14q11.2	AB002358	6297	NM_005407	FALSE	14
SALL3	-0.0896676661764731	1.93119939962256	1	1	0	18	HGNC:10527	SALL3	spalt like transcription factor 3	Approved		ZNF796	18q23	AJ007421	27164	NM_171999	FALSE	18
SALL4	-1.83045420747197	3.56672490821716	0.256733329445341	0.527739319762527	0	20	HGNC:15924	SALL4	spalt like transcription factor 4	Approved		dJ1112F19.1, ZNF797	20q13.2	AK001666	57167		FALSE	20
SAMD1	1.24229528165798	4.18408956945609	0.0105256671612979	0.0751662371247428	0	19	HGNC:17958	SAMD1	sterile alpha motif domain containing 1	Approved			19p13.12	BC007384	90378	NM_138352	FALSE	19
SAMD10	2.09110079695174	3.57976314835444	0.000446483356799434	0.00869122088922229	1	20	HGNC:16129	SAMD10	sterile alpha motif domain containing 10	Approved	C20orf136		20q13.33		140700	NM_080621	FALSE	20
SAMD11	0.425530470203848	4.89514008564672	0.481120519704361	0.734562321898599	0	1	HGNC:28706	SAMD11	sterile alpha motif domain containing 11	Approved		MGC45873	1p36.33	BC024295	148398	NM_152486	FALSE	1
SAMD12	-2.96780725288468	2.95881877771767	0.00308047294130302	0.0323800325633988	-1	8	HGNC:31750	SAMD12	sterile alpha motif domain containing 12	Approved		FLJ39458	8q24.11-q24.12	AK096777	401474	NM_207506	FALSE	8
SAMD13	2.17560224895673	2.55227911467832	0.0930399429159851	0.295099033317814	0	1	HGNC:24582	SAMD13	sterile alpha motif domain containing 13	Approved			1p31.1		148418	NM_001010971	FALSE	1
SAMD14	-0.889059438524608	3.81050763868069	0.0828557323996024	0.275665247152114	0	17	HGNC:27312	SAMD14	sterile alpha motif domain containing 14	Approved		FLJ36890	17q21.33		201191	NM_174920	FALSE	17
SAMD3	-1.56547274817588	0.678564866117789	0.149170844850593	0.390507654261565	0	6	HGNC:21574	SAMD3	sterile alpha motif domain containing 3	Approved		bA73O6.2, FLJ34032	6q23.1	AK091351	154075	NM_152552	FALSE	6
SAMD4A	-1.71110670969753	3.83050725039003	0.00170096545878207	0.0215232495086647	-1	14	HGNC:23023	SAMD4A	sterile alpha motif domain containing 4A	Approved	SAMD4	KIAA1053, DKFZP434H0350, Smaug, SMG, SMGA, hSmaug1	14q22.2	AB028976	23034	NM_015589	FALSE	14
SAMD4B	-0.166660297287376	5.9585585387836	0.715811078424522	0.892768184395093	0	19	HGNC:25492	SAMD4B	sterile alpha motif domain containing 4B	Approved		FLJ10211, MGC99832, SMGB, hSmaug2	19q13.2		55095	NM_018028	FALSE	19
SAMD5	2.33229125562953	4.25939623651584	0.0758281173805634	0.260963509471412	0	6	HGNC:21180	SAMD5	sterile alpha motif domain containing 5	Approved		dJ875H10.1	6q24.3	AL354880	389432	NM_001030060	FALSE	6
SAMD8	-0.925092810384019	3.97484667861328	0.0609331754966291	0.228432804079181	0	10	HGNC:26320	SAMD8	sterile alpha motif domain containing 8	Approved		FLJ25082, SMSr	10q22.2	AK057811	142891	NM_144660	FALSE	10
SAMD9	-0.956807393015818	2.11957345727716	0.263246163310536	0.53431817316729	0	7	HGNC:1348	SAMD9	sterile alpha motif domain containing 9	Approved	C7orf5	KIAA2004, FLJ20073	7q21.2	AB095925	54809	NM_017654	FALSE	7
SAMD9L	-1.55995255776836	2.79353314539585	0.0234533333541876	0.126969549120716	0	7	HGNC:1349	SAMD9L	sterile alpha motif domain containing 9 like	Approved	C7orf6	KIAA2005, FLJ39885	7q21.2	AB095926	219285	NM_152703	FALSE	7
SAMHD1	-0.874415898420634	5.08535253362742	0.12569151568291	0.353870750599337	0	20	HGNC:15925	SAMHD1	SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1	Approved		SBBI88, Mg11, HDDC1, MOP-5, AGS5	20q11.23	AF228421	25939	NM_015474	FALSE	20
SAMM50	0.56931980393136	4.95861448946784	0.214937353417706	0.479039730862634	0	22	HGNC:24276	SAMM50	SAMM50 sorting and assembly machinery component	Approved		CGI-51, TRG-3, YNL026W, OMP85, TOB55, SAM50	22q13.31	AK001087	25813	NM_015380	FALSE	22
SAMSN1	-1.43284192564707	0.98196339865205	0.217127232502517	0.481892388566537	0	21	HGNC:10528	SAMSN1	SAM domain, SH3 domain and nuclear localization signals 1	Approved		NASH1, SASH2, SH3D6B, HACS1, SLy2	21q11.2	AF222927	64092		FALSE	21
SANBR	-0.0688255117724725	2.8604465836426	0.963475002026735	1	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAP130	-0.0626768845079053	4.26091675214687	0.933217119955036	0.999732714297381	0	2	HGNC:10770	SF3B3	splicing factor 3b subunit 3	Approved		SAP130, SF3b130, RSE1, KIAA0017	16q22.1	AJ001443	23450	NM_012426	TRUE	16
SAP130	-0.0626768845079053	4.26091675214687	0.933217119955036	0.999732714297381	0	2	HGNC:29813	SAP130	Sin3A associated protein 130	Approved		FLJ12761	2q14.3	BC017453	79595	NM_024545	TRUE	2
